"지역","직업분류","분진노출정도","유기용제노출정도","화학제품노출정도","직업항목"
"부산광역시",8,6,6,6,"기능원 및 관련 기능 종사자"
"부산광역시",8,6,6,6,"기능원 및 관련 기능 종사자"
"부산광역시",6,6,6,6,"판매 종사자"
"부산광역시",2,6,6,6,"전문가"
"부산광역시",4,5,6,6,"사무 종사자"
"부산광역시",4,6,6,6,"사무 종사자"
"부산광역시",4,7,7,7,"사무 종사자"
"부산광역시",3,7,7,7,"기술공 및 준전문가"
"부산광역시",5,4,7,7,"서비스 종사자"
"부산광역시",8,7,6,5,"기능원 및 관련 기능 종사자"
"부산광역시",6,7,7,7,"판매 종사자"
"부산광역시",6,7,7,7,"판매 종사자"
"부산광역시",6,7,7,7,"판매 종사자"
"부산광역시",6,6,6,5,"판매 종사자"
"부산광역시",5,6,6,6,"서비스 종사자"
"부산광역시",6,5,6,5,"판매 종사자"
"부산광역시",8,5,5,6,"기능원 및 관련 기능 종사자"
"부산광역시",8,4,3,4,"기능원 및 관련 기능 종사자"
"부산광역시",8,5,5,5,"기능원 및 관련 기능 종사자"
"부산광역시",5,6,6,6,"서비스 종사자"
"부산광역시",6,6,7,7,"판매 종사자"
"부산광역시",6,7,7,7,"판매 종사자"
"부산광역시",4,7,7,7,"사무 종사자"
"부산광역시",5,6,6,6,"서비스 종사자"
"부산광역시",2,7,7,7,"전문가"
"부산광역시",4,7,7,7,"사무 종사자"
"부산광역시",5,6,6,6,"서비스 종사자"
"부산광역시",3,6,6,5,"기술공 및 준전문가"
"부산광역시",4,7,7,7,"사무 종사자"
"부산광역시",6,7,7,7,"판매 종사자"
"부산광역시",5,7,7,7,"서비스 종사자"
"부산광역시",5,7,7,7,"서비스 종사자"
"부산광역시",5,4,6,5,"서비스 종사자"
"부산광역시",2,2,6,6,"전문가"
"부산광역시",5,5,5,6,"서비스 종사자"
"부산광역시",10,7,7,7,"단순노무 종사자"
"부산광역시",6,6,6,6,"판매 종사자"
"부산광역시",10,1,1,1,"단순노무 종사자"
"부산광역시",6,1,6,6,"판매 종사자"
"부산광역시",4,5,5,6,"사무 종사자"
"부산광역시",10,1,5,5,"단순노무 종사자"
"부산광역시",10,5,6,6,"단순노무 종사자"
"부산광역시",6,7,7,7,"판매 종사자"
"부산광역시",10,6,6,6,"단순노무 종사자"
"부산광역시",2,6,6,6,"전문가"
"부산광역시",5,7,7,5,"서비스 종사자"
"부산광역시",2,4,6,6,"전문가"
"부산광역시",5,1,5,3,"서비스 종사자"
"부산광역시",6,5,5,5,"판매 종사자"
"부산광역시",4,5,6,5,"사무 종사자"
"부산광역시",8,1,1,1,"기능원 및 관련 기능 종사자"
"부산광역시",3,2,6,6,"기술공 및 준전문가"
"부산광역시",5,7,7,7,"서비스 종사자"
"부산광역시",5,7,7,7,"서비스 종사자"
"대구광역시",2,7,7,7,"전문가"
"대구광역시",4,7,7,7,"사무 종사자"
"대구광역시",6,7,7,7,"판매 종사자"
"대구광역시",6,2,6,6,"판매 종사자"
"대구광역시",1,4,3,1,"관리자"
"대구광역시",10,2,3,3,"단순노무 종사자"
"대구광역시",5,2,4,5,"서비스 종사자"
"대구광역시",5,6,3,3,"서비스 종사자"
"대구광역시",5,7,7,7,"서비스 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",10,4,6,4,"단순노무 종사자"
"대구광역시",10,4,5,5,"단순노무 종사자"
"대구광역시",5,6,5,5,"서비스 종사자"
"대구광역시",5,7,7,7,"서비스 종사자"
"대구광역시",6,5,6,6,"판매 종사자"
"대구광역시",5,4,5,5,"서비스 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",5,5,6,6,"서비스 종사자"
"대구광역시",5,6,6,6,"서비스 종사자"
"대구광역시",5,4,4,2,"서비스 종사자"
"대구광역시",5,5,5,5,"서비스 종사자"
"대구광역시",5,4,5,4,"서비스 종사자"
"대구광역시",5,6,6,6,"서비스 종사자"
"대구광역시",5,6,6,5,"서비스 종사자"
"대구광역시",6,5,6,6,"판매 종사자"
"대구광역시",6,5,6,5,"판매 종사자"
"대구광역시",6,5,5,6,"판매 종사자"
"대구광역시",10,5,6,4,"단순노무 종사자"
"대구광역시",5,6,5,6,"서비스 종사자"
"대구광역시",6,6,5,5,"판매 종사자"
"대구광역시",5,7,6,5,"서비스 종사자"
"대구광역시",8,6,6,6,"기능원 및 관련 기능 종사자"
"대구광역시",6,5,4,6,"판매 종사자"
"대구광역시",4,5,4,5,"사무 종사자"
"대구광역시",6,6,6,7,"판매 종사자"
"대구광역시",5,6,6,2,"서비스 종사자"
"대구광역시",4,6,6,6,"사무 종사자"
"대구광역시",2,5,5,4,"전문가"
"대구광역시",4,5,5,5,"사무 종사자"
"대구광역시",6,5,6,5,"판매 종사자"
"대구광역시",6,4,5,5,"판매 종사자"
"대구광역시",6,5,6,5,"판매 종사자"
"대구광역시",4,6,5,6,"사무 종사자"
"대구광역시",5,3,4,5,"서비스 종사자"
"대구광역시",6,5,5,6,"판매 종사자"
"대구광역시",9,5,5,6,"장치기계 조작 및 조립 종사자"
"대구광역시",6,5,6,5,"판매 종사자"
"대구광역시",8,6,5,6,"기능원 및 관련 기능 종사자"
"대구광역시",5,5,6,6,"서비스 종사자"
"대구광역시",9,5,4,3,"장치기계 조작 및 조립 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",6,6,6,5,"판매 종사자"
"대구광역시",6,5,6,5,"판매 종사자"
"대구광역시",6,5,6,5,"판매 종사자"
"대구광역시",5,5,6,6,"서비스 종사자"
"대구광역시",9,4,7,6,"장치기계 조작 및 조립 종사자"
"대구광역시",5,7,7,7,"서비스 종사자"
"대구광역시",8,3,6,6,"기능원 및 관련 기능 종사자"
"대구광역시",5,3,2,3,"서비스 종사자"
"대구광역시",99,4,4,4,NA
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",6,5,5,5,"판매 종사자"
"대구광역시",6,4,4,4,"판매 종사자"
"대구광역시",5,6,6,6,"서비스 종사자"
"대구광역시",7,4,6,6,"농림어업 숙련 종사자"
"대구광역시",5,7,7,7,"서비스 종사자"
"대구광역시",8,3,3,3,"기능원 및 관련 기능 종사자"
"대구광역시",8,4,5,5,"기능원 및 관련 기능 종사자"
"대구광역시",6,4,5,5,"판매 종사자"
"대구광역시",6,4,6,4,"판매 종사자"
"대구광역시",6,4,7,6,"판매 종사자"
"대구광역시",9,6,4,5,"장치기계 조작 및 조립 종사자"
"대구광역시",10,4,6,5,"단순노무 종사자"
"대구광역시",9,7,7,7,"장치기계 조작 및 조립 종사자"
"대구광역시",5,7,7,7,"서비스 종사자"
"대구광역시",6,5,6,7,"판매 종사자"
"대구광역시",5,5,6,6,"서비스 종사자"
"대구광역시",5,6,5,6,"서비스 종사자"
"대구광역시",5,5,5,6,"서비스 종사자"
"대구광역시",5,6,5,6,"서비스 종사자"
"대구광역시",6,5,5,6,"판매 종사자"
"대구광역시",6,5,5,6,"판매 종사자"
"대구광역시",6,4,5,5,"판매 종사자"
"대구광역시",4,6,5,6,"사무 종사자"
"대구광역시",6,5,5,6,"판매 종사자"
"대구광역시",5,6,7,7,"서비스 종사자"
"대구광역시",2,4,6,6,"전문가"
"대구광역시",10,4,5,5,"단순노무 종사자"
"대구광역시",6,7,7,7,"판매 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",5,6,6,5,"서비스 종사자"
"대구광역시",1,5,5,6,"관리자"
"대구광역시",6,5,6,6,"판매 종사자"
"대구광역시",5,5,7,6,"서비스 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",5,5,6,6,"서비스 종사자"
"대구광역시",5,5,5,5,"서비스 종사자"
"대구광역시",1,6,6,6,"관리자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",9,7,7,7,"장치기계 조작 및 조립 종사자"
"대구광역시",4,5,5,5,"사무 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",4,7,7,7,"사무 종사자"
"대구광역시",6,7,7,7,"판매 종사자"
"대구광역시",5,7,7,7,"서비스 종사자"
"대구광역시",6,5,6,6,"판매 종사자"
"대구광역시",2,7,7,7,"전문가"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",1,6,6,6,"관리자"
"대구광역시",5,6,6,6,"서비스 종사자"
"대구광역시",8,6,6,6,"기능원 및 관련 기능 종사자"
"대구광역시",8,6,6,6,"기능원 및 관련 기능 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",9,6,6,6,"장치기계 조작 및 조립 종사자"
"대구광역시",2,6,6,6,"전문가"
"대구광역시",2,6,6,6,"전문가"
"대구광역시",9,6,6,6,"장치기계 조작 및 조립 종사자"
"대구광역시",3,6,6,6,"기술공 및 준전문가"
"대구광역시",5,6,6,6,"서비스 종사자"
"대구광역시",9,6,6,6,"장치기계 조작 및 조립 종사자"
"대구광역시",1,7,7,7,"관리자"
"대구광역시",2,7,7,7,"전문가"
"대구광역시",1,7,7,7,"관리자"
"대구광역시",7,7,7,7,"농림어업 숙련 종사자"
"대구광역시",1,7,7,7,"관리자"
"대구광역시",8,4,4,5,"기능원 및 관련 기능 종사자"
"대구광역시",2,7,7,7,"전문가"
"대구광역시",4,7,7,7,"사무 종사자"
"대구광역시",1,6,6,6,"관리자"
"대구광역시",4,6,6,6,"사무 종사자"
"대구광역시",1,6,6,6,"관리자"
"대구광역시",4,6,6,6,"사무 종사자"
"대구광역시",2,6,6,6,"전문가"
"대구광역시",1,6,7,6,"관리자"
"대구광역시",1,6,6,6,"관리자"
"대구광역시",1,6,6,6,"관리자"
"대구광역시",9,6,6,6,"장치기계 조작 및 조립 종사자"
"대구광역시",1,6,6,6,"관리자"
"대구광역시",5,7,7,7,"서비스 종사자"
"대구광역시",8,7,7,7,"기능원 및 관련 기능 종사자"
"대구광역시",4,7,7,7,"사무 종사자"
"대구광역시",9,7,7,7,"장치기계 조작 및 조립 종사자"
"대구광역시",1,7,7,5,"관리자"
"대구광역시",6,7,7,7,"판매 종사자"
"대구광역시",2,7,7,7,"전문가"
"대구광역시",2,7,7,7,"전문가"
"대구광역시",3,7,7,7,"기술공 및 준전문가"
"대구광역시",5,7,7,7,"서비스 종사자"
"대구광역시",10,6,6,6,"단순노무 종사자"
"대구광역시",10,4,4,3,"단순노무 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",3,6,6,6,"기술공 및 준전문가"
"대구광역시",9,6,6,6,"장치기계 조작 및 조립 종사자"
"대구광역시",10,4,4,4,"단순노무 종사자"
"대구광역시",6,1,6,3,"판매 종사자"
"대구광역시",5,3,4,3,"서비스 종사자"
"대구광역시",6,4,6,5,"판매 종사자"
"대구광역시",5,3,4,3,"서비스 종사자"
"대구광역시",10,2,3,3,"단순노무 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",4,6,6,6,"사무 종사자"
"대구광역시",5,6,6,6,"서비스 종사자"
"대구광역시",5,5,6,6,"서비스 종사자"
"대구광역시",10,3,4,4,"단순노무 종사자"
"대구광역시",10,4,4,4,"단순노무 종사자"
"대구광역시",10,4,6,4,"단순노무 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",9,2,4,1,"장치기계 조작 및 조립 종사자"
"대구광역시",10,6,6,6,"단순노무 종사자"
"대구광역시",9,2,6,6,"장치기계 조작 및 조립 종사자"
"대구광역시",5,4,4,6,"서비스 종사자"
"대구광역시",6,3,4,3,"판매 종사자"
"대구광역시",5,2,3,2,"서비스 종사자"
"대구광역시",10,4,3,3,"단순노무 종사자"
"대구광역시",5,4,4,4,"서비스 종사자"
"대구광역시",4,6,6,6,"사무 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",6,2,4,6,"판매 종사자"
"대구광역시",5,4,2,2,"서비스 종사자"
"대구광역시",10,2,5,4,"단순노무 종사자"
"대구광역시",10,4,6,6,"단순노무 종사자"
"대구광역시",5,6,6,6,"서비스 종사자"
"대구광역시",9,1,5,6,"장치기계 조작 및 조립 종사자"
"대구광역시",5,4,4,4,"서비스 종사자"
"대구광역시",6,3,3,3,"판매 종사자"
"대구광역시",4,6,6,3,"사무 종사자"
"대구광역시",6,6,4,3,"판매 종사자"
"대구광역시",9,4,5,4,"장치기계 조작 및 조립 종사자"
"대구광역시",8,2,6,3,"기능원 및 관련 기능 종사자"
"대구광역시",8,3,6,3,"기능원 및 관련 기능 종사자"
"대구광역시",6,6,6,6,"판매 종사자"
"대구광역시",5,7,7,7,"서비스 종사자"
"대구광역시",4,7,7,6,"사무 종사자"
"대구광역시",9,7,7,6,"장치기계 조작 및 조립 종사자"
"대구광역시",8,7,7,4,"기능원 및 관련 기능 종사자"
"대구광역시",10,7,7,6,"단순노무 종사자"
"대구광역시",4,7,7,6,"사무 종사자"
"대구광역시",9,7,7,6,"장치기계 조작 및 조립 종사자"
"대구광역시",5,7,7,5,"서비스 종사자"
"대구광역시",4,7,7,7,"사무 종사자"
"대구광역시",9,7,7,6,"장치기계 조작 및 조립 종사자"
"대구광역시",4,7,7,7,"사무 종사자"
"대구광역시",4,6,6,6,"사무 종사자"
"대구광역시",8,7,7,6,"기능원 및 관련 기능 종사자"
"대구광역시",6,7,7,7,"판매 종사자"
"대구광역시",4,7,7,7,"사무 종사자"
"대구광역시",2,7,7,7,"전문가"
"대구광역시",6,7,7,7,"판매 종사자"
"대구광역시",2,7,7,7,"전문가"
"대구광역시",4,7,7,7,"사무 종사자"
"대구광역시",8,6,5,3,"기능원 및 관련 기능 종사자"
"대구광역시",4,6,6,6,"사무 종사자"
"대구광역시",8,6,6,6,"기능원 및 관련 기능 종사자"
"대구광역시",4,6,6,6,"사무 종사자"
"대구광역시",10,4,4,4,"단순노무 종사자"
"대구광역시",6,6,7,6,"판매 종사자"
"대구광역시",5,7,7,7,"서비스 종사자"
"대구광역시",6,7,7,6,"판매 종사자"
"대구광역시",10,6,6,4,"단순노무 종사자"
"대구광역시",7,6,6,4,"농림어업 숙련 종사자"
"인천광역시",4,6,6,5,"사무 종사자"
"인천광역시",9,5,6,4,"장치기계 조작 및 조립 종사자"
"인천광역시",9,3,6,6,"장치기계 조작 및 조립 종사자"
"인천광역시",8,5,6,6,"기능원 및 관련 기능 종사자"
"인천광역시",5,6,6,6,"서비스 종사자"
"인천광역시",10,3,6,6,"단순노무 종사자"
"인천광역시",4,6,6,6,"사무 종사자"
"인천광역시",4,6,6,6,"사무 종사자"
"인천광역시",4,6,6,6,"사무 종사자"
"인천광역시",9,4,3,4,"장치기계 조작 및 조립 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",5,7,7,7,"서비스 종사자"
"인천광역시",6,7,7,7,"판매 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",8,7,7,4,"기능원 및 관련 기능 종사자"
"인천광역시",10,7,7,4,"단순노무 종사자"
"인천광역시",8,7,7,7,"기능원 및 관련 기능 종사자"
"인천광역시",6,7,7,7,"판매 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",6,7,7,7,"판매 종사자"
"인천광역시",10,2,5,5,"단순노무 종사자"
"인천광역시",9,6,7,6,"장치기계 조작 및 조립 종사자"
"인천광역시",5,7,7,7,"서비스 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",10,7,7,7,"단순노무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",8,5,7,7,"기능원 및 관련 기능 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",10,6,7,7,"단순노무 종사자"
"인천광역시",10,6,7,7,"단순노무 종사자"
"인천광역시",10,5,7,7,"단순노무 종사자"
"인천광역시",10,6,7,7,"단순노무 종사자"
"인천광역시",8,7,7,7,"기능원 및 관련 기능 종사자"
"인천광역시",6,6,7,7,"판매 종사자"
"인천광역시",10,6,7,7,"단순노무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",6,7,7,7,"판매 종사자"
"인천광역시",6,7,7,7,"판매 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",10,7,7,7,"단순노무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",8,6,6,6,"기능원 및 관련 기능 종사자"
"인천광역시",4,6,6,6,"사무 종사자"
"인천광역시",6,6,6,6,"판매 종사자"
"인천광역시",4,6,6,5,"사무 종사자"
"인천광역시",8,6,6,2,"기능원 및 관련 기능 종사자"
"인천광역시",5,6,6,6,"서비스 종사자"
"인천광역시",8,5,6,5,"기능원 및 관련 기능 종사자"
"인천광역시",10,5,6,6,"단순노무 종사자"
"인천광역시",4,6,6,6,"사무 종사자"
"인천광역시",4,6,6,6,"사무 종사자"
"인천광역시",10,6,6,6,"단순노무 종사자"
"인천광역시",7,5,7,6,"농림어업 숙련 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",1,6,6,7,"관리자"
"인천광역시",8,5,6,5,"기능원 및 관련 기능 종사자"
"인천광역시",9,5,7,7,"장치기계 조작 및 조립 종사자"
"인천광역시",10,6,7,7,"단순노무 종사자"
"인천광역시",7,4,7,7,"농림어업 숙련 종사자"
"인천광역시",10,6,7,7,"단순노무 종사자"
"인천광역시",1,7,7,7,"관리자"
"인천광역시",6,7,7,7,"판매 종사자"
"인천광역시",6,7,7,7,"판매 종사자"
"인천광역시",6,7,7,7,"판매 종사자"
"인천광역시",6,7,7,7,"판매 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",4,7,7,7,"사무 종사자"
"인천광역시",10,7,7,7,"단순노무 종사자"
"인천광역시",3,7,7,7,"기술공 및 준전문가"
"인천광역시",8,5,6,6,"기능원 및 관련 기능 종사자"
"인천광역시",4,6,6,6,"사무 종사자"
"인천광역시",4,6,6,6,"사무 종사자"
"인천광역시",2,6,6,6,"전문가"
"인천광역시",4,6,6,6,"사무 종사자"
"인천광역시",9,3,5,5,"장치기계 조작 및 조립 종사자"
"인천광역시",1,6,6,6,"관리자"
"인천광역시",9,6,6,6,"장치기계 조작 및 조립 종사자"
"인천광역시",10,6,6,6,"단순노무 종사자"
"인천광역시",6,6,6,6,"판매 종사자"
"인천광역시",5,6,5,6,"서비스 종사자"
"인천광역시",9,6,6,6,"장치기계 조작 및 조립 종사자"
