"소재지","업종명","화학물질노출근무자수"
"서울",NA,6
"서울",NA,40
"서울",NA,10
"서울",NA,0
"서울",NA,0
"서울",NA,0
"서울",NA,1
"서울",NA,0
"서울",NA,0
"서울",NA,0
"서울",NA,2
"서울",NA,0
"서울",NA,25
"서울",NA,6
"서울",NA,0
"서울",NA,10
"서울",NA,20
"서울",NA,0
"서울",NA,15
"서울",NA,0
"서울",NA,904
"서울",NA,0
"서울",NA,0
"서울",NA,1
"서울",NA,0
"서울",NA,0
"서울",NA,0
"서울",NA,0
"서울",NA,10
"서울",NA,50
"서울",NA,0
"서울",NA,10
"서울",NA,1
"서울",NA,7
"서울",NA,10
"서울",NA,10
"서울",NA,0
"서울",NA,0
"서울",NA,0
"서울",NA,0
"서울",NA,50
"서울",NA,0
"서울",NA,100
"서울",NA,5
"서울",NA,20
"서울",NA,0
"서울",NA,0
"서울",NA,30
"서울",NA,0
"세종",NA,10
"세종",NA,0
"세종",NA,0
"세종",NA,0
"세종",NA,0
"세종",NA,0
"세종",NA,14
"세종",NA,0
"세종",NA,0
"세종",NA,0
"세종",NA,0
"세종",NA,100
"세종",NA,6
"세종",NA,0
"세종",NA,0
"세종",NA,0
"울산",NA,0
"울산",NA,0
"울산",NA,30
"울산",NA,2
"울산",NA,0
"울산",NA,5
"울산",NA,100
"울산",NA,12
"울산",NA,100
"울산",NA,4
"울산",NA,4
"울산",NA,300
"울산",NA,25
"울산",NA,10
"울산",NA,0
"울산",NA,0
"울산",NA,50
"인천",NA,30
"인천",NA,0
"인천",NA,0
"인천",NA,0
"인천",NA,10
"인천",NA,50
"인천",NA,0
"인천",NA,408
"인천",NA,0
"인천",NA,0
"인천",NA,0
"인천",NA,0
"인천",NA,0
"인천",NA,0
"인천",NA,6
"인천",NA,40
"인천",NA,562
"인천",NA,0
"인천",NA,21
"인천",NA,0
"인천",NA,150
"인천",NA,0
"인천",NA,0
"인천",NA,0
"인천",NA,100
"인천",NA,0
"인천",NA,0
"인천",NA,30
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"광주",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,2
"전남",NA,1
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,5
"전남",NA,2
"전남",NA,0
"전남",NA,30
"전남",NA,0
"전남",NA,0
"전남",NA,30
"전남",NA,1
"전남",NA,0
"전남",NA,0
"전남",NA,900
"전남",NA,23
"전남",NA,45
"경북",NA,3
"대구",NA,3
"전남",NA,5
"전남",NA,4
"전남",NA,0
"전남",NA,34
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전남",NA,20
"전남",NA,5
"전남",NA,1
"전남",NA,0
"전남",NA,0
"전남",NA,0
"전북",NA,21
"전북",NA,0
"전북",NA,0
"전북",NA,0
"전북",NA,0
"전북",NA,0
"전북",NA,0
"전북",NA,0
"전북",NA,3
"전북",NA,0
"전북",NA,1
"전북",NA,0
"전북",NA,15
"전북",NA,0
"전북",NA,0
"제주",NA,0
"제주",NA,0
"제주",NA,0
"제주",NA,0
"제주",NA,10
"제주",NA,5
"제주",NA,0
"대전",NA,0
"충남",NA,20
"충남",NA,0
"충남",NA,2
"충남",NA,0
"충남",NA,0
"충남",NA,0
"충남",NA,0
"충남",NA,5
"충남",NA,0
"충남",NA,0
"충남",NA,0
"충남",NA,0
"충남",NA,30
"충남",NA,0
"세종",NA,0
"충남",NA,0
"충남",NA,0
"충남",NA,0
"충남",NA,0
"충남",NA,40
"충남",NA,0
"충남",NA,110
"충남",NA,0
"충남",NA,0
"충남",NA,0
"충남",NA,0
"충남",NA,0
"충남",NA,0
"충남",NA,0
"충남",NA,2
"충남",NA,10
"충남",NA,30
"충남",NA,0
"충남",NA,10
"충남",NA,0
"충남",NA,10
"충남",NA,0
"충남",NA,0
"충남",NA,100
"충남",NA,0
"충남",NA,0
"충남",NA,0
"충북",NA,0
"충남",NA,0
"충남",NA,0
"충남",NA,15
"충남",NA,0
"충북",NA,2
"충북",NA,0
"충북",NA,0
"충북",NA,12
"충북",NA,0
"충북",NA,0
"충북",NA,0
"충북",NA,0
"대전",NA,20
"충북",NA,0
"충북",NA,5
"대전",NA,0
"충북",NA,0
"충북",NA,160
"충북",NA,0
"충북",NA,10
"충북",NA,100
"충북",NA,10
"충북",NA,10
"충북",NA,30
"충북",NA,30
"충북",NA,0
"충북",NA,3
"충북",NA,0
"충북",NA,7
"충북",NA,0
"충북",NA,0
"충북",NA,0
"충북",NA,0
"경기","위생및유사서비스업",0
"서울",NA,13
"경기","보건및사회복지사업",582
"경기","도·소매및소비자용품수리업",0
"강원","식료품제조업",3
"강원","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"강원","화학제품제조업",8
"강원","섬유또는섬유제품제조업(갑)",0
"경기","고무제품제조업",0
"경기","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",35
"경기","식료품제조업",0
"부산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"부산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"부산","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"부산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"부산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"부산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"부산","고무제품제조업",5
"부산","도자기ㆍ기타요업제품ㆍ시멘트제조업",10
"부산","식료품제조업",0
"부산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",18
"부산","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"부산","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",40
"부산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",2
"부산","화학제품제조업",0
"부산","식료품제조업",0
"부산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"부산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"부산","고무제품제조업",45
"부산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"부산","고무제품제조업",2
"부산","도자기ㆍ기타요업제품ㆍ시멘트제조업",0
"부산","고무제품제조업",30
"부산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"부산","고무제품제조업",0
"부산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"부산","화학제품제조업",30
"부산","섬유또는섬유제품제조업(갑)",0
"부산","섬유또는섬유제품제조업(을)",0
"부산","선박건조및수리업",0
"부산","도금업",0
"부산","화학제품제조업",0
"부산","식료품제조업",0
"부산","도금업",3
"부산","식료품제조업",0
"부산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"부산","식료품제조업",0
"부산","식료품제조업",0
"부산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",30
"부산","도금업",4
"부산","섬유또는섬유제품제조업(을)",0
"부산","화학제품제조업",0
"부산","섬유또는섬유제품제조업(갑)",0
"부산","식료품제조업",0
"부산","선박건조및수리업",0
"부산","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"서울","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",3
"서울","수제품제조업",10
"서울","섬유또는섬유제품제조업(갑)",0
"서울","섬유또는섬유제품제조업(갑)",0
"서울","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"서울","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"서울","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"서울","수송용기계기구제조업ㆍ자동차및모터사이클수리업",5
"울산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",128
"울산","섬유또는섬유제품제조업(을)",0
"울산","화학제품제조업",61
"울산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"울산","섬유또는섬유제품제조업(을)",0
"울산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"울산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"울산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"울산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"울산","수제품제조업",0
"울산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",1
"울산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"울산","섬유또는섬유제품제조업(을)",0
"울산","화학제품제조업",10
"울산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",1
"울산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"울산","선박건조및수리업",0
"울산","선박건조및수리업",0
"울산","화학제품제조업",0
"울산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",10
"울산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"울산","화학제품제조업",0
"울산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"울산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"울산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",50
"울산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",15
"울산","화학제품제조업",51
"울산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"울산","수송용기계기구제조업ㆍ자동차및모터사이클수리업",59
"울산","식료품제조업",0
"울산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",6
"울산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"울산","화학제품제조업",0
"울산","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"인천","펄프ㆍ지류제조업",65
"인천","식료품제조업",0
"인천","식료품제조업",0
"인천","수송용기계기구제조업ㆍ자동차및모터사이클수리업",350
"인천","화학제품제조업",30
"전남","식료품제조업",0
"전남","기타제조업",0
"전남","화학제품제조업",0
"전남","도금업",11
"전남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"전남","의약품ㆍ화장품향료ㆍ담배제조업",4
"전남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",5
"전남","식료품제조업",0
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"전북","식료품제조업",0
"전북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",12
"전북","식료품제조업",1
"전북","도자기ㆍ기타요업제품ㆍ시멘트제조업",0
"제주","식료품제조업",0
"충남","식료품제조업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","식료품제조업",0
"충남","식료품제조업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",4
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"충남","고무제품제조업",0
"충남","고무제품제조업",0
"충남","화학제품제조업",15
"충남","화학제품제조업",0
"충남","식료품제조업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","수제품제조업",37
"충남","고무제품제조업",0
"충남","식료품제조업",5
"충남","식료품제조업",28
"충남","식료품제조업",3
"충남","식료품제조업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",59
"충남","수송용기계기구제조업ㆍ자동차및모터사이클수리업",3
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",1
"충남","도자기ㆍ기타요업제품ㆍ시멘트제조업",85
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",77
"충남","목재및나무제품제조업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","식료품제조업",0
"충남","화학제품제조업",35
"충남","의약품ㆍ화장품향료ㆍ담배제조업",15
"충남","화학제품제조업",45
"충남","식료품제조업",0
"충남","선박건조및수리업",10
"충남","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",13
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",25
"충남","식료품제조업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충남","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",0
"충북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",148
"충북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",13
"충북","기계기구ㆍ비금속광물제품ㆍ금속제품제조업또는금속가공업",15
"대전","수송용기계기구제조업ㆍ자동차및모터사이클수리업",0
"충북","유리제조업",20
"충북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",15
"충북","도금업",20
"충북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",20
"충북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",40
"충북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",10
"충북","화학제품제조업",0
"충북","식료품제조업",0
"충북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",5
"충북","식료품제조업",0
"충북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",24
"충북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",0
"충북","전기기계기구ㆍ전자제품ㆍ계량기ㆍ광학기계ㆍ기타정밀기구제조업",60
"충북","펄프ㆍ지류제조업",0
"충북","식료품제조업",0
"충북","수송용기계기구제조업ㆍ자동차및모터사이클수리업",10
"강원","보건및사회복지사업",19
"강원","보건및사회복지사업",0
"강원","보건및사회복지사업",10
"강원","보건및사회복지사업",1
"강원","보건및사회복지사업",0
"강원","도·소매및소비자용품수리업",0
"강원","보건및사회복지사업",0
"강원","보건및사회복지사업",1
"강원","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","건물등의종합관리사업",3
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","건물등의종합관리사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","건물등의종합관리사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","교육서비스업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","도·소매및소비자용품수리업",36
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",50
"경기","도·소매및소비자용품수리업",0
"경기","도·소매및소비자용품수리업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",10
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",4
"경기","보건및사회복지사업",90
"경기","사업서비스업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","건물등의종합관리사업",0
"경기","사업서비스업",0
"경기","도·소매및소비자용품수리업",40
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",30
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","사업서비스업",5
"경기","사업서비스업",0
"경기","도·소매및소비자용품수리업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","사업서비스업",0
"경기","사업서비스업",0
"경기","사업서비스업",0
"경기","사업서비스업",0
"경기","위생및유사서비스업",30
"경기","도·소매및소비자용품수리업",6
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","사업서비스업",30
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","건물등의종합관리사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","건물등의종합관리사업",0
"경기","건물등의종합관리사업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","사업서비스업",0
"경기","사업서비스업",0
"경기","기타의각종사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",2
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","보건및사회복지사업",0
"경기","도·소매및소비자용품수리업",0
"경기","사업서비스업",0
"경남","도·소매및소비자용품수리업",0
"경남","기타의각종사업",20
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",1
"경남","보건및사회복지사업",3
"경남","보건및사회복지사업",0
"경남","도·소매및소비자용품수리업",0
"경남","보건및사회복지사업",3
"경남","사업서비스업",0
"경남","보건및사회복지사업",20
"경남","사업서비스업",0
"경남","도·소매및소비자용품수리업",0
"경남","보건및사회복지사업",60
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경남","도·소매및소비자용품수리업",0
"경남","보건및사회복지사업",0
"경남","교육서비스업",0
"경남","보건및사회복지사업",0
"경남","보건및사회복지사업",0
"경북","기타의각종사업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",10
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",5
"경북","도·소매및소비자용품수리업",0
"경북","보건및사회복지사업",0
"경북","도·소매및소비자용품수리업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","보건및사회복지사업",0
"경북","기타의각종사업",0
"경북","기타의각종사업",0
"광주","사업서비스업",0
"광주","사업서비스업",0
"광주","사업서비스업",0
"광주","도·소매및소비자용품수리업",0
"광주","사업서비스업",0
"광주","건물등의종합관리사업",0
"광주","건물등의종합관리사업",0
"광주","도·소매및소비자용품수리업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",6
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",0
"광주","사업서비스업",0
"광주","보건및사회복지사업",0
"광주","도·소매및소비자용품수리업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",0
"광주","보건및사회복지사업",0
"대구","보건및사회복지사업",10
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","건물등의종합관리사업",208
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대구","보건및사회복지사업",0
"대전","보건및사회복지사업",25
"대전","보건및사회복지사업",10
"대전","도·소매및소비자용품수리업",0
"대전","도·소매및소비자용품수리업",0
"대전","사업서비스업",0
"대전","보건및사회복지사업",0
"대전","건물등의종합관리사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","도·소매및소비자용품수리업",0
"부산","보건및사회복지사업",0
"부산","도·소매및소비자용품수리업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","도·소매및소비자용품수리업",16
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","건물등의종합관리사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","위생및유사서비스업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","기타의각종사업",0
"부산","보건및사회복지사업",10
"부산","기타의각종사업",0
"부산","기타의각종사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",0
"부산","보건및사회복지사업",16
"부산","보건및사회복지사업",10
"부산","보건및사회복지사업",0
"부산","사업서비스업",0
"부산","보건및사회복지사업",45
"부산","사업서비스업",0
"부산","기타의각종사업",0
"부산","기타의각종사업",0
"부산","보건및사회복지사업",0
"부산","도·소매및소비자용품수리업",0
"부산","사업서비스업",0
"부산","도·소매및소비자용품수리업",0
"부산","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","기타의각종사업",0
"서울","도·소매및소비자용품수리업",0
"서울","건물등의종합관리사업",0
"서울","도·소매및소비자용품수리업",0
"서울","건물등의종합관리사업",0
"경기","사업서비스업",0
"서울","기타의각종사업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",5
"서울","건물등의종합관리사업",50
"서울","보건및사회복지사업",10
"서울","보건및사회복지사업",10
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","건물등의종합관리사업",50
"서울","도·소매및소비자용품수리업",39
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",3
"서울","보건및사회복지사업",5
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",6
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","기타의각종사업",0
"서울","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","건물등의종합관리사업",30
"서울","사업서비스업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",15
"서울","사업서비스업",0
"서울","도·소매및소비자용품수리업",0
"서울","교육서비스업",0
"서울","보건및사회복지사업",0
"서울","사업서비스업",32
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",0
"서울","사업서비스업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","사업서비스업",0
"서울","사업서비스업",134
"서울","도·소매및소비자용품수리업",66
"서울","교육서비스업",0
"서울","보건및사회복지사업",0
"서울","건물등의종합관리사업",0
"서울","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",0
"서울","사업서비스업",0
"서울","보건및사회복지사업",1
"서울","보건및사회복지사업",10
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",4
"서울","보건및사회복지사업",0
"서울","사업서비스업",0
"서울","기타의각종사업",0
"서울","기타의각종사업",0
"서울","보건및사회복지사업",0
"서울","교육서비스업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",20
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",2
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","사업서비스업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",1
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","사업서비스업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",0
"서울","사업서비스업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",80
"서울","건물등의종합관리사업",0
"서울","도·소매및소비자용품수리업",0
"서울","교육서비스업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","사업서비스업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",40
"서울","사업서비스업",0
"서울","기타의각종사업",0
"서울","건물등의종합관리사업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",10
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","보건및사회복지사업",24
"서울","도·소매및소비자용품수리업",0
"서울","사업서비스업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","건물등의종합관리사업",0
"서울","도·소매및소비자용품수리업",80
"서울","사업서비스업",0
"서울","보건및사회복지사업",0
"서울","사업서비스업",0
"서울","건물등의종합관리사업",0
"서울","건물등의종합관리사업",0
"서울","도·소매및소비자용품수리업",0
"서울","건물등의종합관리사업",0
"서울","도·소매및소비자용품수리업",0
"서울","도·소매및소비자용품수리업",0
"서울","사업서비스업",0
"서울","보건및사회복지사업",0
"서울","사업서비스업",0
"서울","보건및사회복지사업",0
"서울","도·소매및소비자용품수리업",0
